11,11,OKLAHOMA,40,2012,April,Hail,C,143,TULSA,0,0,0,0,0.00K,0.00K,0.75,
11,11,OKLAHOMA,40,2012,April,Hail,C,47,GARFIELD,0,0,0,0,0.00K,0.00K,1.75,
13,13,OKLAHOMA,40,2012,April,Hail,C,15,CADDO,0,0,0,0,0.00K,0.00K,0.75,
13,13,OKLAHOMA,40,2012,April,Hail,C,15,CADDO,0,0,0,0,0.00K,0.00K,0.75,
13,13,OKLAHOMA,40,2012,April,Hail,C,15,CADDO,0,0,0,0,0.00K,0.00K,1,
13,13,OKLAHOMA,40,2012,April,Hail,C,65,JACKSON,0,0,0,0,0.00K,0.00K,1.75,
13,13,OKLAHOMA,40,2012,April,Hail,C,15,CADDO,0,0,0,0,0.00K,0.00K,0.75,
13,13,OKLAHOMA,40,2012,April,Hail,C,75,KIOWA,0,0,0,0,0.00K,0.00K,0.88,
13,13,OKLAHOMA,40,2012,April,Hail,C,65,JACKSON,0,0,0,0,0.00K,0.00K,1,
13,13,OKLAHOMA,40,2012,April,Hail,C,75,KIOWA,0,0,0,0,0.00K,0.00K,1.5,
13,13,OKLAHOMA,40,2012,April,Hail,C,31,COMANCHE,0,0,0,0,0.00K,0.00K,1,
13,13,OKLAHOMA,40,2012,April,Hail,C,31,COMANCHE,0,0,0,0,0.00K,0.00K,1,
13,13,OKLAHOMA,40,2012,April,Hail,C,51,GRADY,0,0,0,0,0.00K,0.00K,1.25,
13,13,OKLAHOMA,40,2012,April,Hail,C,75,KIOWA,0,0,0,0,0.00K,0.00K,1,
13,13,OKLAHOMA,40,2012,April,Hail,C,15,CADDO,0,0,0,0,0.00K,0.00K,1.75,
13,13,OKLAHOMA,40,2012,April,Hail,C,87,MCCLAIN,0,0,0,0,0.00K,0.00K,1,
13,13,OKLAHOMA,40,2012,April,Hail,C,31,COMANCHE,0,0,0,0,0.00K,0.00K,1.75,
13,13,OKLAHOMA,40,2012,April,Hail,C,75,KIOWA,0,0,0,0,0.00K,0.00K,1,
13,13,OKLAHOMA,40,2012,April,Hail,C,27,CLEVELAND,0,0,0,0,0.00K,0.00K,1,
13,13,OKLAHOMA,40,2012,April,Hail,C,105,NOWATA,0,0,0,0,0.00K,0.00K,0.88,
13,13,OKLAHOMA,40,2012,April,Tornado,C,87,MCCLAIN,0,0,0,0,,,,EF0
13,13,OKLAHOMA,40,2012,April,Tornado,C,27,CLEVELAND,0,20,0,0,,,,EF1
13,13,OKLAHOMA,40,2012,April,Hail,C,27,CLEVELAND,0,0,0,0,0.00K,0.00K,1.75,
13,13,OKLAHOMA,40,2012,April,Hail,C,15,CADDO,0,0,0,0,0.00K,0.00K,2.5,
13,13,OKLAHOMA,40,2012,April,Hail,C,75,KIOWA,0,0,0,0,0.00K,0.00K,1,
13,13,OKLAHOMA,40,2012,April,Hail,C,109,OKLAHOMA,0,0,0,0,0.00K,0.00K,1.5,
13,13,OKLAHOMA,40,2012,April,Hail,C,27,CLEVELAND,0,0,0,0,0.00K,0.00K,1.75,
13,13,OKLAHOMA,40,2012,April,Hail,C,109,OKLAHOMA,0,0,0,0,0.00K,0.00K,1.5,
13,13,OKLAHOMA,40,2012,April,Hail,C,51,GRADY,0,0,0,0,0.00K,0.00K,0.88,
13,13,OKLAHOMA,40,2012,April,Hail,C,65,JACKSON,0,0,0,0,0.00K,0.00K,1.75,
13,13,OKLAHOMA,40,2012,April,Hail,C,57,HARMON,0,0,0,0,0.00K,0.00K,2.5,
